index,score,p_max_avg
2084,1.3711,0.439965572
2085,1.5237,0.446389902
2086,1.3608,0.439087313
2087,1.1725,0.449806262
2088,1.4681,0.44350291
2089,1.3929,0.438746493
2090,1.3117,0.432899117
2091,1.2177,0.432132096
2092,1.3626,0.444422659
2093,1.2895,0.454947213
2094,1.4623,0.463938978
2095,1.3707,0.462327899
2096,1.2813,0.436579552
2097,1.3844,0.441712483
2098,1.3389,0.433700403
2099,1.2815,0.437313031
2100,1.2456,0.43680467
2101,1.331,0.445358151
2102,1.4148,0.443772696
2103,1.1675,0.437107605
2104,1.3392,0.438128788
2105,1.432,0.438541496
2106,1.192,0.426787468
2107,1.2151,0.425713426
2108,1.33,0.42014313
2109,1.2264,0.407622767
2110,1.1995,0.412885877
2111,1.2213,0.420977966
2112,1.1461,0.421211445
2113,1.3576,0.419048058
2114,1.3131,0.416808643
2115,1.2785,0.425198128
2116,1.2734,0.442445437
2117,1.3742,0.455108287
2118,1.2366,0.458801748
2119,1.279,0.469211074
2120,1.3352,0.469356465
2121,1.2331,0.475503489
2122,1.4461,0.474385956
2123,1.3425,0.468243604
2124,1.3988,0.46744794
2125,1.4074,0.46468746
2126,1.2336,0.444351875
2127,1.2326,0.440894653
2128,1.3177,0.441301605
2129,1.2345,0.44133292
2130,1.2159,0.434649755
2131,1.1528,0.437745638
2132,1.157,0.435059685
2133,1.3299,0.434193876
2134,1.3739,0.433094012
2135,1.3045,0.434274693
2136,1.3415,0.436934279
2137,1.3062,0.427047518
2138,1.3044,0.43240256
2139,1.3483,0.435918372
2140,1.2898,0.437892702
2141,1.5697,0.442459412
2142,1.6153,0.445730449
2143,1.3142,0.447340191
2144,1.3039,0.448971558
2145,1.5144,0.458487087
2146,1.2351,0.474352997
2147,1.3959,0.47089216
2148,1.3689,0.468941694
2149,1.4109,0.463632684
2150,1.3047,0.467598031
2151,1.4386,0.460305048
2152,1.2637,0.468036865
2153,1.2303,0.4569277
2154,1.4134,0.451216539
2155,1.4152,0.45525739
2156,1.5162,0.435000739
2157,1.2873,0.432931179
2158,1.5276,0.443739855
2159,1.5391,0.457526338
2160,1.3528,0.463160991
2161,1.3669,0.460832385
2162,1.4369,0.455781951
2163,1.4623,0.44267476
2164,1.5087,0.45924275
2165,1.2819,0.464172273
2166,1.3492,0.454440601
2167,1.3683,0.442870899
2168,1.3848,0.448210753
2169,1.3243,0.442345409
2170,1.2238,0.43959317
2171,1.457,0.444969401
2172,1.4945,0.432395584
2173,1.4348,0.432395924
2174,1.2577,0.432683258
2175,1.3513,0.42095956
2176,1.395,0.409947387
2177,1.4372,0.41280536
2178,1.2857,0.412915843
2179,1.378,0.417649529
2180,1.3386,0.420930456
2181,1.3703,0.418699339
2182,1.3735,0.412119262
2183,1.2741,0.417902173
2184,1.4504,0.415226885
2185,1.153,0.401552865
2186,1.1581,0.416808856
2187,1.3798,0.419037651
2188,1.4547,0.42504694
2189,1.459,0.413990786
2190,1.2429,0.415176742
2191,1.3887,0.426799947
2192,1.2867,0.424122659
2193,1.4421,0.426790089
2194,1.5523,0.417198629
2195,1.3842,0.426149323
2196,1.4279,0.424997397
2197,1.5016,0.422994363
2198,1.3085,0.417073817
2199,1.2033,0.417704149
2200,1.3191,0.423545677
2201,1.3928,0.431093522
2202,1.5383,0.432107435
2203,1.3802,0.418578419
2204,1.1596,0.418918905
2205,1.2196,0.423892498
2206,1.3825,0.428244056
2207,1.196,0.444888458
2208,1.3336,0.454045906
2209,1.37,0.460162377
2210,1.2931,0.455899488
2211,1.2756,0.453056724
2212,1.2816,0.453358214
2213,1.2221,0.462591898
2214,1.2613,0.461709238
2215,1.3711,0.460561013
2216,1.3687,0.457264059
2217,1.3331,0.473537648
2218,1.401,0.480261557
2219,1.3754,0.469238115
2220,1.1903,0.454013046
2221,1.485,0.448177791
2222,1.2651,0.43394759
2223,1.2809,0.419334755
2224,1.2199,0.4157167
2225,1.377,0.4195508
2226,1.4575,0.423771102
2227,1.2425,0.42507664
2228,1.2269,0.428579171
2229,1.1926,0.434982315
2230,1.2566,0.439791378
2231,1.2661,0.439823636
2232,1.1732,0.445930067
2233,1.377,0.443296993
2234,1.4942,0.441660687
2235,1.1849,0.431496625
2236,1.3619,0.428009384
2237,1.3095,0.430298469
2238,1.1962,0.427455901
2239,1.1426,0.417277912
2240,1.4981,0.434834993
2241,1.5438,0.447236068
2242,1.4335,0.437294345
2243,1.2238,0.430592828
2244,1.2218,0.423275313
2245,1.2038,0.430630411
2246,1.2752,0.448611631
2247,1.297,0.466520207
2248,1.382,0.451367107
2249,1.2958,0.447592181
2250,1.3174,0.442079986
2251,1.3898,0.455077339
2252,1.2998,0.446023699
2253,1.2972,0.464820274
2254,1.3272,0.470140705
2255,1.3839,0.464939495
2256,1.5712,0.468240766
2257,1.3701,0.448509465
2258,1.3913,0.452100443
2259,1.2502,0.4413752
2260,1.3733,0.461238923
2261,1.1868,0.467947859
2262,1.3568,0.462212792
2263,1.3558,0.463279678
2264,1.4147,0.468879129
2265,1.1836,0.468768132
2266,1.2041,0.470044343
2267,1.3896,0.461243313
2268,1.2491,0.451350325
2269,1.3112,0.444218871
2270,1.3174,0.439944513
2271,1.1745,0.432591353
2272,1.2377,0.442163549
2273,1.2805,0.437447965
2274,1.1801,0.441734015
2275,1.3296,0.444715499
2276,1.2322,0.447965352
2277,1.3248,0.454234983
2278,1.291,0.447489787
2279,1.1536,0.446932817
2280,1.3892,0.458552684
2281,1.2138,0.458986565
2282,1.3081,0.455477309
2283,1.4744,0.460398972
2284,1.3085,0.460623818
2285,1.5795,0.459736524
2286,1.3463,0.452088264
2287,1.3708,0.440621361
2288,1.2912,0.448973646
2289,1.3416,0.463175659
2290,1.1822,0.462594379
2291,1.2767,0.456979836
2292,1.3889,0.478628822
2293,1.2487,0.487693529
2294,1.2949,0.508976621
2295,1.2836,0.496931696
2296,1.259,0.504229453
2297,1.2691,0.491433301
2298,1.3236,0.470996241
2299,1.2365,0.473446291
2300,1.286,0.472837091
2301,1.4794,0.451041908
2302,1.029175258,0.450983436
2303,1.29,0.453142541
2304,1.4135,0.458302929
2305,1.4003,0.448675196
2306,1.3591,0.450442942
2307,1.3564,0.450273664
2308,1.3208,0.445671351
2309,1.3042,0.4462359
2310,1.5121,0.450022668
2311,1.6119,0.438600201
2312,1.4614,0.440445544
2313,1.4667,0.437176847
2314,1.3455,0.42204365
2315,1.4127,0.423126548
2316,1.3554,0.426815026
2317,1.5645,0.412919953
2318,1.365,0.414643125
2319,1.2596,0.424067527
2320,1.1446,0.418575793
2321,1.2157,0.42129431
2322,1.3713,0.435955955
2323,1.2165,0.445960602
2324,1.3663,0.464487437
2325,1.447,0.460444364
2326,1.5306,0.451089756
2327,1.3732,0.461597842
2328,1.3879,0.48549669
2329,1.4182,0.502210546
2330,1.4766,0.516816569
2331,1.3662,0.51595301
2332,1.3537,0.503028443
2333,1.4059,0.493420649
2334,1.3799,0.482256575
2335,1.3896,0.472703326
2336,1.4071,0.468121047
2337,1.2764,0.472245923
2338,1.3694,0.467698805
2339,1.2985,0.47070127
2340,1.4359,0.479980938
2341,1.4276,0.47521302
2342,1.4672,0.465208971
2343,1.3985,0.474459535
2344,1.3837,0.473130946
2345,1.3966,0.476283245
2346,1.4377,0.485209607
2347,1.3019,0.476249138
2348,1.3446,0.472523214
2349,1.4663,0.467526384
2350,1.4687,0.446590546
2351,1.3411,0.452007853
2352,1.2008,0.456993478
2353,1.2463,0.447094106
2354,1.249,0.436324336
2355,1.3431,0.433676952
2356,1.4559,0.437068074
2357,1.1912,0.42687363
2358,1.2771,0.429560598
2359,1.11,0.426926967
2360,1.204,0.424162964
2361,1.3684,0.429908951
2362,1.3547,0.442789345
2363,1.2126,0.433501859
2364,1.248,0.438881702
2365,1.2434,0.432798568
2366,1.1167,0.431464873
2367,1.2609,0.429996649
2368,1.3908,0.431122025
2369,1.3409,0.438892224
2370,1.6238,0.4545759
2371,1.4987,0.460973529
2372,1.2226,0.464198429
2373,1.2287,0.485559511
2374,1.2804,0.474313989
2375,1.3079,0.477343359
2376,1.3794,0.471334096
2377,1.2124,0.449645537
2378,1.345,0.448667096
2379,1.3669,0.44866546
2380,1.4304,0.449289967
2381,1.2371,0.453875591
2382,1.2244,0.442439781
2383,1.2393,0.433803276
2384,1.314,0.427694109
2385,1.2263,0.419149297
2386,1.4049,0.421851022
2387,1.216,0.413308276
2388,1.3068,0.416428153
2389,1.3054,0.409497251
2390,1.2182,0.41281153
2391,1.1797,0.4065778
2392,1.4725,0.405734964
2393,1.2635,0.400172582
2394,1.1889,0.400379973
2395,1.261,0.407353184
2396,1.3735,0.409899549
2397,1.3453,0.419710898
2398,1.2113,0.430545647
2399,1.2445,0.423192455
2400,1.1553,0.418338834
2401,1.161,0.423823071
2402,1.4895,0.436822463
2403,1.2039,0.438056775
2404,1.2499,0.442740241
2405,1.499,0.448899205
2406,1.4177,0.439069583
2407,1.3769,0.440187097
2408,1.2756,0.438728732
2409,1.1054,0.432879514
2410,1.2193,0.42356982
2411,1.17,0.422703194
2412,1.4002,0.415809964
2413,1.1097,0.409231375
2414,1.3292,0.410600736
2415,1.5257,0.408242012
2416,1.3706,0.41288197
2417,1.3348,0.413032311
2418,1.3167,0.409177905
2419,1.3342,0.411658715
2420,1.2129,0.424585898
2421,1.2106,0.432442264
2422,1.2713,0.427976415
2423,1.2541,0.424051901
2424,1.2608,0.420143777
2425,1.3398,0.40928827
2426,1.1102,0.414629126
2427,1.1493,0.41957426
2428,1.204,0.422823389
2429,1.2735,0.413735027
2430,1.2284,0.412789214
2431,1.4191,0.413766836
2432,1.3101,0.431532491
2433,1.1403,0.428047345
2434,1.1368,0.417635876
2435,1.2138,0.415834087
2436,1.4053,0.411497175
2437,1.4292,0.412076105
2438,1.4346,0.42039186
2439,1.2598,0.408285284
2440,1.3027,0.416226147
2441,1.3716,0.424689304
2442,1.389,0.427236486
2443,1.2844,0.424562223
2444,1.3351,0.416033544
2445,1.28,0.418656008
2446,1.2031,0.410660144
2447,1.2806,0.411349426
2448,1.3572,0.418767603
2449,1.1874,0.426786628
2450,1.3197,0.442426817
2451,1.3241,0.448947192
2452,1.4085,0.440033444
2453,1.2561,0.435032853
2454,1.3909,0.440100853
2455,1.3863,0.445469897
2456,1.2707,0.444197066
2457,1.2595,0.441113281
2458,1.1783,0.450704931
2459,1.3178,0.462519355
2460,1.5803,0.469150551
2461,1.3613,0.464373928
2462,1.268,0.452422034
2463,1.3003,0.439384595
2464,1.3212,0.448999408
2465,1.289,0.439692981
2466,1.5268,0.438356535
2467,1.4777,0.445899025
2468,1.2833,0.455179749
2469,1.2847,0.432942184
2470,1.3562,0.428576008
2471,1.2479,0.41864459
2472,1.3983,0.40709973
2473,1.205,0.409523324
2474,1.2889,0.412241473
2475,1.4194,0.428177798
2476,1.1762,0.431149154
2477,1.4743,0.432121753
2478,1.279,0.418479192
2479,1.2799,0.420920906
2480,1.3552,0.428810049
2481,1.2008,0.435577822
2482,1.3454,0.449209141
2483,1.3507,0.464825209
2484,1.2832,0.449176018
2485,1.2818,0.452421895
2486,1.2789,0.458729132
2487,1.3158,0.45902216
2488,1.2884,0.455661282
2489,1.0865,0.439637165
2490,1.377,0.450501408
2491,1.4459,0.458876961
2492,1.4037,0.459963632
2493,1.4315,0.457829426
2494,1.3339,0.456981306
2495,1.264,0.439322275
2496,1.4006,0.439265227
2497,1.3417,0.432380689
2498,1.2481,0.43586695
2499,1.3358,0.442560883
2500,1.3779,0.445878773
2501,1.2567,0.432488008
2502,1.2596,0.435574385
2503,1.1478,0.44793414
2504,1.2901,0.471052207
2505,1.3662,0.456938914
2506,1.4204,0.447763473
2507,1.4287,0.445819534
2508,1.2521,0.448613389
2509,1.4386,0.440873907
2510,1.2408,0.430205573
2511,1.3636,0.42108239
2512,1.4475,0.42511054
2513,1.3052,0.431981569
2514,1.3002,0.441796332
2515,1.3855,0.448797902
2516,1.1452,0.457096016
2517,1.3369,0.456975094
2518,1.2483,0.462298957
2519,1.4048,0.465700014
2520,1.2617,0.466044831
2521,1.2821,0.476295867
2522,1.4281,0.483391954
2523,1.3689,0.479885347
2524,1.3227,0.478253225
2525,1.3084,0.484397454
2526,1.3946,0.471026777
2527,1.4287,0.464939382
2528,1.3887,0.470616709
2529,1.2842,0.477884235
2530,1.4885,0.480197633
2531,1.6524,0.487571008
2532,1.5385,0.479103684
2533,1.3257,0.476602343
2534,1.3826,0.480605897
2535,1.4442,0.466902351
2536,1.4328,0.463453749
2537,1.3014,0.45720844
2538,1.4309,0.467232199
2539,1.347,0.476292553
2540,1.3275,0.50821928
2541,1.4532,0.510658336
2542,1.5422,0.513652275
2543,1.4555,0.497232732
2544,1.3363,0.48245265
2545,1.5393,0.479407408
2546,1.4292,0.450417521
2547,1.3018,0.454598559
2548,1.3998,0.451814029
2549,1.3275,0.44932259
2550,1.297,0.450592934
2551,1.4449,0.455663519
2552,1.3807,0.451563546
2553,1.5158,0.458992262
2554,1.5226,0.468493478
2555,1.5038,0.482805984
2556,1.4958,0.483572486
2557,1.3734,0.482500344
2558,1.3993,0.491777957
2559,1.392,0.486038461
2560,1.3811,0.473329125
2561,1.2636,0.44916977
2562,1.4758,0.448396176
2563,1.161,0.437295588
2564,1.2294,0.446166261
2565,1.2178,0.453769458
2566,1.1939,0.446201531
2567,1.4484,0.448445232
2568,1.4621,0.440445724
2569,1.3762,0.443327965
2570,1.2851,0.446894346
2571,1.407,0.454833393
2572,1.2706,0.459120392
2573,1.237,0.462081002
2574,1.2488,0.476937097
2575,1.4844,0.468741908
2576,1.4304,0.47962253
2577,1.1411,0.468622763
2578,1.2169,0.471917284
2579,1.3628,0.477278528
2580,1.4867,0.475497705
2581,1.4939,0.494596024
2582,1.4139,0.478454715
2583,1.3941,0.449029645
2584,1.3497,0.450462639
2585,1.3335,0.453906838
2586,1.3881,0.455606752
2587,1.4904,0.454263837
2588,1.4933,0.447453669
2589,1.5656,0.447497658
2590,1.1536,0.434045905
2591,1.3329,0.43339962
2592,1.2756,0.435564654
2593,1.2646,0.434054299
2594,1.1967,0.426556916
2595,1.2662,0.419297745
2596,1.1913,0.419227861
2597,1.3689,0.432536287
2598,1.2854,0.421827362
2599,1.2327,0.432169652
2600,1.2176,0.459942444
2601,1.2854,0.474052746
2602,1.3117,0.465747015
2603,1.4775,0.466494159
2604,1.4433,0.467856192
2605,1.4581,0.452494866
2606,1.4604,0.444353736
2607,1.3893,0.427167871
2608,1.4421,0.428320354
2609,1.2545,0.416055723
2610,1.2444,0.428225128
2611,1.2584,0.431807325
2612,1.3744,0.426015947
2613,1.4269,0.422886328
2614,1.4918,0.424460739
2615,1.3224,0.422017682
2616,1.2443,0.42476832
2617,1.2954,0.423737198
2618,1.2658,0.420551425
2619,1.3788,0.424951237
2620,1.4369,0.419426781
2621,1.3366,0.432137949
2622,1.2863,0.409699249
2623,1.2671,0.410387711
2624,1.1698,0.407568574
2625,1.3016,0.412077807
2626,1.3754,0.424419024
2627,1.3259,0.422145684
2628,1.3357,0.427426413
2629,1.3666,0.430313694
2630,1.4386,0.424383505
2631,1.4558,0.418042024
2632,1.5897,0.432553523
2633,1.598,0.424095261
2634,1.4721,0.414202979
2635,1.1297,0.425150386
2636,1.3838,0.433523416
2637,1.4102,0.448549794
2638,1.4494,0.459130535
2639,1.4514,0.465489253
2640,1.3397,0.463997522
2641,1.3888,0.459717449
2642,1.505,0.452616557
2643,1.4642,0.446787598
2644,1.4286,0.435630707
2645,1.2192,0.445496231
2646,1.2992,0.450204727
2647,1.2998,0.447338812
2648,1.2948,0.437311318
2649,1.2994,0.42940326
2650,1.4603,0.410507457
2651,1.3031,0.408967506
2652,1.1176,0.417698678
2653,1.4403,0.414095809
2654,1.2402,0.414636377
2655,1.4781,0.421379054
2656,1.4788,0.428303665
2657,1.4492,0.425340166
2658,1.2158,0.429725863
2659,1.2782,0.43029115
2660,1.4934,0.42486033
2661,1.3788,0.423976538
2662,1.4415,0.415777714
2663,1.2157,0.41897833
2664,1.2633,0.417415096
2665,1.3774,0.414602598
2666,1.1947,0.420065657
2667,1.3566,0.428693129
2668,1.1651,0.422255546
2669,1.1781,0.411332101
2670,1.1926,0.425533925
2671,1.2924,0.427576652
2672,1.4013,0.428223774
2673,1.2244,0.437370156
2674,1.3217,0.446924083
2675,1.2465,0.458743472
2676,1.2929,0.469820195
2677,1.5741,0.486822967
2678,1.6004,0.478011542
2679,1.3183,0.461016184
2680,1.4254,0.47807763
2681,1.6851,0.476509688
2682,1.3557,0.460699508
2683,1.312,0.454755566
2684,1.3368,0.44963889
2685,1.3196,0.448613728
2686,1.3812,0.441661585
2687,1.3551,0.446043193
2688,1.3951,0.456562881
2689,1.3811,0.448567591
2690,1.2342,0.460571975
2691,1.3251,0.459811563
2692,1.4464,0.444677568
2693,1.4375,0.4520155
2694,1.3917,0.450226549
2695,1.3734,0.456962196
2696,1.3036,0.460287874
2697,1.3711,0.464350726
2698,1.2919,0.459696996
2699,1.4049,0.470542837
2700,1.3064,0.464994127
2701,1.1677,0.461713531
2702,1.3844,0.453905171
2703,1.5118,0.451968376
2704,1.3962,0.467620954
2705,1.464,0.460358941
2706,1.502,0.453878357
2707,1.2988,0.450152567
2708,1.2389,0.455331865
2709,1.3658,0.457924903
2710,1.3966,0.445362408
2711,1.2872,0.444765961
2712,1.2315,0.441852421
2713,1.2668,0.441065735
2714,1.3253,0.43747544
2715,1.3584,0.438833105
2716,1.3514,0.434866949
2717,1.456,0.427641424
2718,1.3356,0.424175416
2719,1.3464,0.422939996
2720,1.4197,0.419627594
2721,1.2732,0.419265708
2722,1.3632,0.416045738
2723,1.2398,0.415882229
2724,1.1622,0.408743362
2725,1.2487,0.405849555
2726,1.3416,0.39875287
2727,1.1473,0.407599878
2728,1.2093,0.422886423
2729,1.442,0.426177787
2730,1.2577,0.417056667
2731,1.2138,0.418294954
2732,1.3508,0.40970006
2733,1.2622,0.400646346
2734,1.0526,0.392700189
2735,1.2139,0.402338176
2736,1.2565,0.408187197
2737,1.2536,0.399127878
2738,1.2755,0.405886529
2739,1.3482,0.420454379
2740,1.3871,0.422493974
2741,1.2365,0.411335127
2742,1.5266,0.412585597
2743,1.4043,0.427015433
2744,1.2855,0.438301583
2745,1.5984,0.436126089
2746,1.4944,0.434623249
2747,1.2158,0.424745751
2748,1.3395,0.439663205
2749,1.3591,0.453884618
2750,1.3623,0.437373499
2751,1.3938,0.430311259
2752,1.2644,0.431185629
2753,1.4041,0.443399929
2754,1.4529,0.432405074
2755,1.245,0.423867368
2756,1.3463,0.411828451
2757,1.2119,0.41133337
2758,1.3295,0.406660196
2759,1.3364,0.40565598
2760,1.0247,0.404778804
2761,1.0539,0.397317428
2762,1.2454,0.402393371
2763,1.3403,0.40363061
2764,1.3743,0.402337298
2765,1.4225,0.38791781
2766,1.2228,0.379008982
2767,1.1614,0.382368641
2768,1.1247,0.390458078
2769,1.1428,0.40739906
2770,1.249,0.415326429
2771,1.3209,0.423603887
2772,1.3743,0.430067887
2773,1.2952,0.422963929
2774,1.2862,0.418676737
2775,1.251,0.427105898
2776,1.2867,0.429319236
2777,1.2154,0.43047985
2778,1.285,0.439667299
2779,1.3194,0.444180958
2780,1.4513,0.451506394
2781,1.3185,0.4397504
2782,1.4537,0.432521353
2783,1.1244,0.438320779
2784,1.2919,0.445716823
2785,1.1984,0.440049538
2786,1.2708,0.438217981
2787,1.4226,0.433487299
2788,1.3188,0.432291027
2789,1.4564,0.425724118
2790,0.9698,0.429452241
2791,0.98,0.404570085
2792,1.0109,0.420266668
2793,1.0194,0.404852935
2794,0.9177,0.399549348
2795,1.0183,0.367273939
2796,0.9857,0.361989769
2797,0.9511,0.352628174
2798,0.9979,0.366401959
2799,1.0365,0.371324446
2800,1.0118,0.345530854
2801,1.2356,0.350433658
2802,1.0238,0.34863031
2803,1.0529,0.3612024
2804,0.9647,0.382461656
2805,0.9993,0.364164735
2806,0.9872,0.365040781
2807,0.9709,0.349012828
2808,1.0282,0.337676243
2809,1.0403,0.34388602
2810,1.0668,0.36280363
2811,1.0258,0.367541371
2812,1.0973,0.379523043
2813,1.0185,0.383153557
2814,1.1243,0.383636341
2815,1.0482,0.371408652
2816,1.1076,0.377956449
2817,1.1384,0.40183629
2818,1.2176,0.426245537
2819,1.157,0.435547141
2820,1.0641,0.430513634
2821,1.0598,0.427362853
2822,1.0882,0.405417548
2823,1.1176,0.383476493
2824,1.1317,0.371613584
2825,1.0104,0.38054272
2826,1.1175,0.378800309
2827,1.1141,0.397451653
2828,1.1146,0.398168826
2829,1.1122,0.377590571
2830,1.0682,0.337871053
2831,1.0159,0.335402684
2832,1.1131,0.361759028
2833,1.3748,0.393938558
2834,1.233,0.363730428
2835,1.2224,0.375069674
2836,1.2678,0.400479388
2837,1.0354,0.38813336
2838,1.0143,0.379017439
2839,1.2585,0.406928767
2840,1.2458,0.407715105
2841,1.1811,0.421581489
2842,1.1546,0.418674949
2843,1.2042,0.399146522
2844,1.1699,0.378879452
2845,1.0534,0.366256496
2846,1.0849,0.390139568
2847,1.1584,0.370486741
2848,1.146,0.365003893
2849,1.0779,0.358192803
2850,1.2645,0.366658746
2851,0.9546,0.338767754
2852,0.9273,0.33087117
2853,1.1912,0.360083836
2854,1.2196,0.364908687
2855,1.1015,0.351401041
2856,1.1325,0.35730142
2857,1.0649,0.362385531
2858,1.1187,0.364496414
2859,1.2217,0.349099411
2860,1.0902,0.339156263
2861,1.1187,0.36147409
2862,1.0855,0.362546729
2863,1.1565,0.372955361
2864,1.0362,0.385120421
2865,1.1623,0.392588992
2866,1.1815,0.382940112
2867,1.0249,0.379606835
2868,1.057,0.368103525
2869,1.1846,0.387058881
2870,1.0084,0.37967277
2871,1.1117,0.39140398
2872,1.1892,0.385817352
2873,1.1689,0.389837342
2874,1.2363,0.371263664
2875,1.2063,0.373271231
2876,1.0293,0.3707611
2877,1.1004,0.376635733
2878,1.2499,0.381292216
2879,1.2466,0.392294048
2880,1.1365,0.370573263
2881,1.1385,0.370251641
2882,1.0348,0.364269951
2883,1.2167,0.36581418
2884,1.3173,0.373495714
2885,1.1197,0.373831742
2886,1.1541,0.391836373
2887,1.1861,0.393616111
2888,1.1137,0.39665052
2889,1.266,0.407852168
2890,1.1683,0.40059015
2891,1.0807,0.399912488
2892,1.1754,0.420499816
2893,1.1447,0.423874369
2894,1.2831,0.415744569
2895,1.4075,0.417257648
2896,1.1074,0.398181377
2897,1.1785,0.399021497
2898,1.2254,0.417378388
2899,1.1631,0.407775695
2900,1.2345,0.397054268
2901,1.3196,0.389929226
2902,1.2027,0.39022534
2903,1.2022,0.407308698
2904,1.298,0.409432113
2905,1.0899,0.393639301
2906,1.1243,0.391450159
2907,1.0771,0.412760737
2908,1.1187,0.42026663
2909,1.1581,0.405045267
2910,1.0826,0.392976043
2911,1.1939,0.393761086
2912,1.1403,0.38668989
2913,1.1872,0.391641599
2914,1.3344,0.402243861
2915,1.33,0.407705909
2916,1.1164,0.400261314
2917,1.0781,0.410709752
2918,1.0894,0.40233535
2919,1.14,0.401604728
2920,1.2468,0.397176578
2921,1.1618,0.382227779
2922,1.1676,0.386981455
2923,1.2452,0.384578399
2924,1.3162,0.392918061
2925,1.1586,0.395193249
2926,1.123,0.378340124
2927,1.0754,0.379994801
2928,1.0802,0.377194447
2929,1.0418,0.376900681
2930,1.1925,0.377956458
2931,1.2312,0.38174461
2932,1.1217,0.365930335
2933,0.9788,0.360583554
2934,1.0489,0.365377024
2935,1.0602,0.37134121
2936,1.067,0.377766567
2937,1.1836,0.41216872
2938,1.1365,0.401554736
2939,1.1567,0.40943463
2940,1.0279,0.415586244
2941,1.127,0.410863055
2942,1.205,0.402278086
2943,1.1371,0.406973591
2944,1.175,0.407588879
2945,1.346,0.408944584
2946,1.0017,0.394868596
2947,1.2443,0.398255962
2948,1.2736,0.398787242
2949,1.2969,0.392911438
2950,1.1095,0.39024042
2951,1.3245,0.396987574
2952,1.2401,0.405170605
2953,1.3214,0.409981077
2954,1.2287,0.402848509
2955,1.2649,0.389797419
2956,1.1257,0.405603783
2957,1.124,0.4171892
2958,1.1105,0.396522739
2959,1.0651,0.396739814
2960,1.274,0.392414075
2961,1.1403,0.380775398
2962,1.3537,0.401328452
2963,1.2499,0.397533489
2964,1.1678,0.371755953
2965,1.0511,0.363020727
2966,1.1356,0.367454416
2967,1.2002,0.37615077
2968,1.0832,0.378227601
2969,1.1189,0.376135375
2970,1.1799,0.384131903
2971,1.1837,0.389100993
2972,1.1001,0.369295048
2973,1.057,0.36988148
2974,1.1861,0.394832533
2975,1.0188,0.373438298
2976,1.1552,0.372726422
2977,1.0852,0.37639255
2978,1.2923,0.385907164
2979,1.1615,0.389898309
2980,1.1529,0.408914247
2981,1.0359,0.400322646
2982,1.0931,0.410327661
2983,1.2645,0.409123674
2984,1.2963,0.408610693
2985,1.2371,0.398226997
2986,1.1955,0.410759627
2987,1.2087,0.411810722
2988,1.3141,0.427859231
2989,1.2454,0.411828174
2990,1.3015,0.40148533
2991,1.1758,0.386066374
2992,1.2752,0.390020202
2993,1.4394,0.396807869
2994,1.3378,0.394688361
2995,1.1161,0.374918955
2996,1.0106,0.369177246
2997,0.9384,0.370302919
2998,1.2117,0.378378369
2999,1.2099,0.36855783
3000,1.197,0.35516906
3001,1.1232,0.349784825
3002,1.2465,0.354416488
3003,1.1676,0.367885721
3004,1.1754,0.362583913
3005,1.0637,0.366992638
3006,1.2332,0.364141609
3007,1.2451,0.379821037
3008,1.2446,0.386495175
3009,1.1403,0.384724028
3010,1.1682,0.37998528
3011,1.0348,0.369914274
3012,1.1234,0.373315051
3013,1.1359,0.370448589
3014,1.0905,0.373197361
3015,1.1294,0.377129282
3016,1.3096,0.37423554
3017,1.2492,0.371263158
3018,1.1868,0.369588649
3019,1.1562,0.376757686
3020,1.2839,0.380290894
3021,1.1459,0.37898671
3022,1.2869,0.385340154
3023,1.1724,0.385411289
3024,1.2034,0.376505328
3025,1.1676,0.375743565
3026,1.1819,0.364525399
3027,1.2139,0.363405452
3028,1.2379,0.365812463
3029,1.1299,0.377772498
3030,1.4029,0.377829306
3031,1.2163,0.375620879
3032,1.1816,0.380924247
3033,1.3717,0.392984581
3034,1.2012,0.379261754
3035,1.1875,0.385459425
3036,1.1972,0.395019086
3037,1.1208,0.396617511
3038,1.3538,0.392345101
3039,1.2745,0.374818074
3040,1.1006,0.379063839
3041,1.282,0.392854842
3042,1.3569,0.414417459
3043,1.3782,0.429404128
3044,1.1755,0.435786642
3045,1.2728,0.433985007
3046,1.4341,0.438596117
3047,1.2426,0.42364892
3048,1.2447,0.4216683
3049,1.2085,0.408674576
3050,1.2858,0.405804242
3051,1.2943,0.404428849
3052,1.2413,0.409051053
3053,1.2986,0.424226311
3054,1.2626,0.422880664
3055,1.1336,0.421414254
3056,1.2942,0.413977193
3057,1.0751,0.412654748
3058,1.1913,0.414093312
3059,1.2574,0.422476108
3060,1.1429,0.422633038
3061,1.3604,0.428832663
3062,1.2928,0.419809705
3063,1.2027,0.406838726
3064,1.1172,0.394062066
3065,1.1526,0.395811561
3066,1.3031,0.398519293
3067,1.1665,0.393759433
3068,1.2746,0.394205216
3069,1.2657,0.408367534
3070,1.4088,0.420090087
3071,1.2528,0.419290458
3072,1.065,0.411737189
3073,1.205,0.408463083
3074,1.2122,0.397551863
3075,1.2855,0.394288478
3076,1.3168,0.395064706
3077,1.2633,0.418299991
3078,1.4111,0.435540915
3079,1.1998,0.44322221
3080,1.3825,0.439303147
3081,1.4062,0.448433152
3082,1.2862,0.46267308
3083,1.1615,0.449812656
3084,1.2513,0.455205292
3085,1.2238,0.462161299
3086,1.4781,0.491852859
3087,1.4152,0.483634991
3088,1.1128,0.460234169
